id,plot,KEY1,SubmissionDate,uuid,start,today,deviceid,subscriberid,username,banner,intro,ENID,country,projectCode,Latitude,Longitude,Altitude,Accuracy,lookup,FDID2,TLID2,parameters,PD_tubers,tuberQuality,tuberSampling,end,instanceID,POID2,POID2_label,plotLength,plotWidth,nrPlants,tubersNr,tubersSmallNr,tubersDiseasedNr,tubersMarketableNr,tubersFW,tubersSmallFW,tubersDiseasedFW,tubersMarketableFW,tubersFWss,tubersPSID,tubersDiseasedFWss,tubersDiseasedPSID,tubersSmallFWss,tubersSmallPSID,tubersMarketableFWss,tubersMarketablePSID,Pdtubers_count,Pdtubers,KEY2,treat,tuberY
723,uuid:7ebbb6be-9cb0-4b00-9c9c-477c7331db4e/plot,uuid:7ebbb6be-9cb0-4b00-9c9c-477c7331db4e,7/15/2021 16:48,7bc552b3ea044f02bba8573cbaea00ba,7/14/2021 13:26,14-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5823547,29.3257803,1970.53149,4.64,SARW_E29.3275N-1.5825,SAFDRW149716284872,SATLRW613356708227,plantStand tuberYield,no,no,yes,7/14/2021 17:01,uuid:7ebbb6be-9cb0-4b00-9c9c-477c7331db4e,SAPORW536964962525,"NPK4_MOP2_(1,2)",3.6,3.2,48,321,NA,NA,NA,23.93,NA,NA,NA,400,SAPSRW000112,NA,NA,NA,NA,NA,NA,0,NA,uuid:7ebbb6be-9cb0-4b00-9c9c-477c7331db4e/plot[3],NPK4_MOP2,20.77256944
724,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW993223155814,"NPK4_DAP2_(2,1)",4.2,3.2,54,364,NA,NA,NA,52.65,NA,NA,NA,480,SAPSRW000069,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[3],NPK4_DAP2,39.17410714
725,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW309086312306,"NPK11_rep1_(2,2)",4,3.2,53,363,NA,NA,NA,44.84,NA,NA,NA,380,SAPSRW000067,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[4],NPK11,35.03125
726,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW345147976149,"NPK11_rep2_(3,1)",4.2,3.2,56,363,NA,NA,NA,50.83,NA,NA,NA,390,SAPSRW000068,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[6],NPK11,37.81994048
727,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW105234053363,"NPK4_MOP2_(1,1)",4.2,3.2,55,366,NA,NA,NA,53,NA,NA,NA,480,SAPSRW000065,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[1],NPK4_MOP2,39.43452381
728,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW488695623853,"NPK6_(1,2)",4.2,3.2,54,341,NA,NA,NA,49.77,NA,NA,NA,370,SAPSRW000066,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[2],NPK6,37.03125
729,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:04,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.629755,29.3778392,2270.074785,4.7,SARW_E29.3775N-1.6275,SAFDRW812012720619,SATLRW382612136791,plantStand tuberYield,no,no,yes,7/20/2021 6:54,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c,SAPORW801058823430,"NPK4_UREA2_(3,2)",4.2,3.2,56,340,NA,NA,NA,46.93,NA,NA,NA,260,SAPSRW000070,NA,NA,NA,NA,NA,NA,0,NA,uuid:7eedd9b1-1727-4ea5-b483-0a80d4385b0c/plot[5],NPK4_UREA2,34.91815476
754,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW138859881926,"NPK4_MOP2_(2,1)",4.2,3.2,44,490,NA,NA,NA,21.66,NA,NA,NA,380,SAPSRW000140,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[2],NPK4_MOP2,16.11607143
755,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW540068554834,"NPK6_(3,1)",4.2,3.2,47,540,NA,NA,NA,20.51,NA,NA,NA,360,SAPSRW000141,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[3],NPK6,15.26041667
756,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW924702350698,"NPK4_DAP2_(3,2)",4.2,3.2,43,546,NA,NA,NA,30.5,NA,NA,NA,310,SAPSRW000144,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[6],NPK4_DAP2,22.69345238
757,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW995379998361,"NPK11_rep2_(2,2)",4.2,3.2,52,740,NA,NA,NA,38.35,NA,NA,NA,400,SAPSRW000143,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[5],NPK11,28.53422619
758,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW588160889560,"NPK11_rep1_(1,1)",4.2,3.2,51,720,NA,NA,NA,31.9,NA,NA,NA,380,SAPSRW000139,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[1],NPK11,23.73511905
759,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,1/28/2021 11:13,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 11:53,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.9570755,29.4942121,2384.600098,4.8,SARW_E29.4925N-1.9575,SAFDRW038224523258,SATLRW628274910526,plantStand tuberYield,no,no,yes,1/28/2021 11:12,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9,SAPORW372783440221,"NPK4_UREA2_(1,2)",4.2,3.2,42,753,NA,NA,NA,31.82,NA,NA,NA,390,SAPSRW000142,NA,NA,NA,NA,NA,NA,0,NA,uuid:859c1c82-c0f2-4e9e-afd7-7e912615c4e9/plot[4],NPK4_UREA2,23.67559524
760,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW101365097059,"NPK4_DAP2_(1,2)",4.2,3.2,47,648,NA,NA,NA,34,NA,NA,NA,357,SAPSRW000004,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[3],NPK4_DAP2,25.29761905
761,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW829295498479,"NPK4_MOP2_(2,1)",4.2,3.2,55,602,NA,NA,NA,31,NA,NA,NA,297,SAPSRW000002,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[1],NPK4_MOP2,23.06547619
762,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW973326343605,"NPK11_rep1_(2,2)",4.2,3.2,53,820,NA,NA,NA,36,NA,NA,NA,397,SAPSRW000005,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[4],NPK11,26.78571429
763,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW060018543647,"NPK11_rep2_(1,1)",4.2,3.2,50,675,NA,NA,NA,34,NA,NA,NA,299,SAPSRW000001,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[2],NPK11,25.29761905
764,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW956967907756,"NPK6_(3,2)",4.2,3.2,53,602,NA,NA,NA,36,NA,NA,NA,327,SAPSRW000006,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[5],NPK6,26.78571429
765,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,1/22/2021 17:24,7bc552b3ea044f02bba8573cbaea00ba,1/22/2021 12:26,22-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.8466609,29.4104595,2450.600098,4.916,SARW_E29.4125N-1.8475,SAFDRW817523535165,SATLRW194762211773,plantStand tuberYield,no,no,yes,1/22/2021 17:24,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700,SAPORW278593621692,"NPK4_UREA2_(3,1)",4.2,3.2,54,551,NA,NA,NA,32,NA,NA,NA,347,SAPSRW000003,NA,NA,NA,NA,NA,NA,0,NA,uuid:85c65159-a444-4db4-bbd3-c529b7cb2700/plot[6],NPK4_UREA2,23.80952381
766,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,12/24/2020 4:29,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 9:10,23-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.515449,29.8260561,1999.300049,4.48,SARW_E29.8275N-1.5125,SAFDRW261191944762,SATLRW374812287569,plantStand tuberYield,no,no,yes,12/24/2020 4:28,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,SAPORW131495347774,"NPK11_rep1_(2,1)",3.3,3.8,41,318,NA,NA,NA,31,NA,NA,NA,490,SAPSRW000230,NA,NA,NA,NA,NA,NA,0,NA,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot[2],NPK11,24.72089314
767,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,12/24/2020 4:29,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 9:10,23-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.515449,29.8260561,1999.300049,4.48,SARW_E29.8275N-1.5125,SAFDRW261191944762,SATLRW374812287569,plantStand tuberYield,no,no,yes,12/24/2020 4:28,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,SAPORW369711337621,"NPK6_(4,1)",3.4,3.8,40,337,NA,NA,NA,30,NA,NA,NA,400,SAPSRW000232,NA,NA,NA,NA,NA,NA,0,NA,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot[4],NPK6,23.21981424
768,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,12/24/2020 4:29,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 9:10,23-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.515449,29.8260561,1999.300049,4.48,SARW_E29.8275N-1.5125,SAFDRW261191944762,SATLRW374812287569,plantStand tuberYield,no,no,yes,12/24/2020 4:28,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,SAPORW275153858181,"NPK4_UREA2_(3,1)",3.3,3.9,44,288,NA,NA,NA,32,NA,NA,NA,430,SAPSRW000231,NA,NA,NA,NA,NA,NA,0,NA,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot[3],NPK4_UREA2,24.86402486
769,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,12/24/2020 4:29,7bc552b3ea044f02bba8573cbaea00ba,12/23/2020 9:10,23-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.515449,29.8260561,1999.300049,4.48,SARW_E29.8275N-1.5125,SAFDRW261191944762,SATLRW374812287569,plantStand tuberYield,no,no,yes,12/24/2020 4:28,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48,SAPORW180737896526,"NPK4_MOP2_(1,1)",3.2,3.9,39,290,NA,NA,NA,24,NA,NA,NA,460,SAPSRW000229,NA,NA,NA,NA,NA,NA,0,NA,uuid:85d247b4-de8d-4e1e-aeb2-c8ce4e203d48/plot[1],NPK4_MOP2,19.23076923
770,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW978861160099,"NPK11_rep1_(1,1)",3.6,3.2,40,369,NA,NA,NA,35.42,NA,NA,NA,440,SAPSRW000333,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[1],NPK11,30.74652778
771,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW846255144798,"NPK6_(1,2)",3.6,3.2,40,310,NA,NA,NA,26.52,NA,NA,NA,520,SAPSRW000334,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[2],NPK6,23.02083333
772,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW008027186350,"NPK11_rep2_(2,2)",3.6,3.2,41,365,NA,NA,NA,36.26,NA,NA,NA,480,SAPSRW000335,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[4],NPK11,31.47569444
773,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW061299184053,"NPK4_MOP2_(2,1)",3.6,3.2,43,331,NA,NA,NA,28.82,NA,NA,NA,490,SAPSRW000331,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[3],NPK4_MOP2,25.01736111
774,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW078915198313,"NPK4_DAP2_(3,2)",4.2,3.2,39,285,NA,NA,NA,23.18,NA,NA,NA,430,SAPSRW000336,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[6],NPK4_DAP2,17.24702381
775,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,12/28/2020 19:20,7bc552b3ea044f02bba8573cbaea00ba,12/28/2020 11:08,28-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.640275,29.3918733,2331.3,4.8,SARW_E29.3925N-1.6375,SAFDRW597240441254,SATLRW150923025784,plantStand tuberYield,no,no,yes,12/28/2020 19:19,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0,SAPORW500369696212,"NPK4_UREA2_(3,1)",3.8,3.2,45,299,NA,NA,NA,26.68,NA,NA,NA,440,SAPSRW000332,NA,NA,NA,NA,NA,NA,0,NA,uuid:861b300a-b64a-4cfd-944f-1a050923f5a0/plot[5],NPK4_UREA2,21.94078947
782,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde/plot,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:33,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6327067,29.381485,2302.970549,4.9,SARW_E29.3825N-1.6325,SAFDRW379095114169,SATLRW779301036359,plantStand tuberYield,no,no,yes,7/20/2021 7:12,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde,SAPORW895164224013,"NPK11_rep1_(2,1)",3.4,3.2,46,201,NA,NA,NA,20.45,NA,NA,NA,280,SAPSRW000061,NA,NA,NA,NA,NA,NA,0,NA,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde/plot[1],NPK11,18.79595588
783,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde/plot,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 12:33,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.6327067,29.381485,2302.970549,4.9,SARW_E29.3825N-1.6325,SAFDRW379095114169,SATLRW779301036359,plantStand tuberYield,no,no,yes,7/20/2021 7:12,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde,SAPORW128243236063,"NPK11_rep2_(3,2)",3.6,3.2,50,220,NA,NA,NA,29.66,NA,NA,NA,410,SAPSRW000063,NA,NA,NA,NA,NA,NA,0,NA,uuid:88cf5233-7254-440f-8e11-50ae90ec1dde/plot[5],NPK11,25.74652778
